date,county,county_fips,party,voters,election
2016-07-05,Buffalo,46017,democratic,655,
2016-07-05,Buffalo,46017,other,104,
2016-07-05,Buffalo,46017,republican,164,
2016-07-05,Butte,46019,democratic,1157,
2016-07-05,Butte,46019,other,1376,
2016-07-05,Butte,46019,republican,4040,
2016-07-05,Campbell,46021,democratic,146,
2016-07-05,Campbell,46021,other,89,
2016-07-05,Campbell,46021,republican,887,
2016-07-05,Charles Mix,46023,democratic,2436,
2016-07-05,Charles Mix,46023,other,761,
2016-07-05,Charles Mix,46023,republican,2169,
2016-07-05,Clark,46025,democratic,790,
2016-07-05,Clark,46025,other,348,
2016-07-05,Clark,46025,republican,1364,
2016-07-05,Clay,46027,democratic,3011,
2016-07-05,Clay,46027,other,1976,
2016-07-05,Clay,46027,republican,2404,
2016-07-05,Codington,46029,democratic,5286,
2016-07-05,Codington,46029,other,3604,
2016-07-05,Codington,46029,republican,7354,
2016-07-05,Corson,46031,democratic,1271,
2016-07-05,Corson,46031,other,398,
2016-07-05,Corson,46031,republican,671,
2016-07-05,Custer,46033,democratic,1190,
2016-07-05,Custer,46033,other,1344,
2016-07-05,Custer,46033,republican,3555,
2016-07-05,Davison,46035,democratic,3620,
2016-07-05,Davison,46035,other,2283,
2016-07-05,Davison,46035,republican,5266,
2016-07-05,Day,46037,democratic,1975,
2016-07-05,Day,46037,other,640,
2016-07-05,Day,46037,republican,1473,
2016-07-05,Deuel,46039,democratic,914,
2016-07-05,Deuel,46039,other,683,
2016-07-05,Deuel,46039,republican,1210,
2016-07-05,Dewey,46041,democratic,2101,
2016-07-05,Dewey,46041,other,540,
2016-07-05,Dewey,46041,republican,694,
2016-07-05,Douglas,46043,democratic,343,
2016-07-05,Douglas,46043,other,184,
2016-07-05,Douglas,46043,republican,1556,
2016-07-05,Edmunds,46045,democratic,885,
2016-07-05,Edmunds,46045,other,432,
2016-07-05,Edmunds,46045,republican,1503,
2016-07-05,Fall River,46047,democratic,1025,
2016-07-05,Fall River,46047,other,1136,
2016-07-05,Fall River,46047,republican,2760,
2016-07-05,Faulk,46049,democratic,430,
2016-07-05,Faulk,46049,other,284,
2016-07-05,Faulk,46049,republican,824,
2016-07-05,Grant,46051,democratic,1570,
2016-07-05,Grant,46051,other,947,
2016-07-05,Grant,46051,republican,2282,
2016-07-05,Gregory,46053,democratic,988,
2016-07-05,Gregory,46053,other,307,
2016-07-05,Gregory,46053,republican,1483,
2016-07-05,Haakon,46055,democratic,216,
2016-07-05,Haakon,46055,other,117,
2016-07-05,Haakon,46055,republican,1035,
2016-07-05,Hamlin,46057,democratic,842,
2016-07-05,Hamlin,46057,other,582,
2016-07-05,Hamlin,46057,republican,2355,
2016-07-05,Hand,46059,democratic,703,
2016-07-05,Hand,46059,other,265,
2016-07-05,Hand,46059,republican,1463,
2016-07-05,Hanson,46061,democratic,896,
2016-07-05,Hanson,46061,other,737,
2016-07-05,Hanson,46061,republican,1674,
2016-07-05,Harding,46063,democratic,112,
2016-07-05,Harding,46063,other,75,
2016-07-05,Harding,46063,republican,763,
2016-07-05,Hughes,46065,democratic,2382,
2016-07-05,Hughes,46065,other,1690,
2016-07-05,Hughes,46065,republican,6722,
2016-07-05,Hutchinson,46067,democratic,1049,
2016-07-05,Hutchinson,46067,other,565,
2016-07-05,Hutchinson,46067,republican,3119,
2016-07-05,Hyde,46069,democratic,232,
2016-07-05,Hyde,46069,other,99,
2016-07-05,Hyde,46069,republican,649,
2016-07-05,Jackson,46071,democratic,696,
2016-07-05,Jackson,46071,other,291,
2016-07-05,Jackson,46071,republican,844,
2016-07-05,Jerauld,46073,democratic,484,
2016-07-05,Jerauld,46073,other,174,
2016-07-05,Jerauld,46073,republican,602,
2016-07-05,Jones,46075,democratic,107,
2016-07-05,Jones,46075,other,69,
2016-07-05,Jones,46075,republican,511,
2016-07-05,Kingsbury,46077,democratic,1069,
2016-07-05,Kingsbury,46077,other,558,
2016-07-05,Kingsbury,46077,republican,1781,
2016-07-05,Lake,46079,democratic,3142,
2016-07-05,Lake,46079,other,2049,
2016-07-05,Lake,46079,republican,4433,
2016-07-05,Lawrence,46081,democratic,3971,
2016-07-05,Lawrence,46081,other,3638,
2016-07-05,Lawrence,46081,republican,8700,
2016-07-05,Lincoln,46083,democratic,8550,
2016-07-05,Lincoln,46083,other,7888,
2016-07-05,Lincoln,46083,republican,16536,
2016-07-05,Lyman,46085,democratic,873,
2016-07-05,Lyman,46085,other,263,
2016-07-05,Lyman,46085,republican,1118,
2016-07-05,McCook,46087,democratic,1172,
2016-07-05,McCook,46087,other,625,
2016-07-05,McCook,46087,republican,1769,
2016-07-05,McPherson,46089,democratic,299,
2016-07-05,McPherson,46089,other,232,
2016-07-05,McPherson,46089,republican,1325,
2016-07-05,Marshall,46091,democratic,1244,
2016-07-05,Marshall,46091,other,454,
2016-07-05,Marshall,46091,republican,1040,
2016-07-05,Meade,46093,democratic,3180,
2016-07-05,Meade,46093,other,3303,
2016-07-05,Meade,46093,republican,9098,
2016-07-05,Mellette,46095,democratic,512,
2016-07-05,Mellette,46095,other,138,
2016-07-05,Mellette,46095,republican,489,
2016-07-05,Miner,46097,democratic,684,
2016-07-05,Miner,46097,other,271,
2016-07-05,Miner,46097,republican,581,
2016-07-05,Minnehaha,46099,democratic,37855,
2016-07-05,Minnehaha,46099,other,27463,
2016-07-05,Minnehaha,46099,republican,45637,
2016-07-05,Moody,46101,democratic,1696,
2016-07-05,Moody,46101,other,890,
2016-07-05,Moody,46101,republican,1475,
2016-07-05,Oglala Lakota,46102,democratic,5648,
2016-07-05,Oglala Lakota,46102,other,1671,
2016-07-05,Oglala Lakota,46102,republican,573,
2016-07-05,Pennington,46103,democratic,17281,
2016-07-05,Pennington,46103,other,17614,
2016-07-05,Pennington,46103,republican,33810,
2016-07-05,Perkins,46105,democratic,455,
2016-07-05,Perkins,46105,other,305,
2016-07-05,Perkins,46105,republican,1378,
2016-07-05,Potter,46107,democratic,328,
2016-07-05,Potter,46107,other,165,
2016-07-05,Potter,46107,republican,1357,
2016-07-05,Roberts,46109,democratic,3343,
2016-07-05,Roberts,46109,other,1238,
2016-07-05,Roberts,46109,republican,1860,
2016-07-05,Sanborn,46111,democratic,540,
2016-07-05,Sanborn,46111,other,199,
2016-07-05,Sanborn,46111,republican,809,
2016-07-05,Spink,46115,democratic,1566,
2016-07-05,Spink,46115,other,636,
2016-07-05,Spink,46115,republican,1984,
2016-07-05,Stanley,46117,democratic,502,
2016-07-05,Stanley,46117,other,261,
2016-07-05,Stanley,46117,republican,1339,
2016-07-05,Sully,46119,democratic,241,
2016-07-05,Sully,46119,other,113,
2016-07-05,Sully,46119,republican,748,
2016-07-05,Todd,46121,democratic,3149,
2016-07-05,Todd,46121,other,792,
2016-07-05,Todd,46121,republican,703,
2016-07-05,Tripp,46123,democratic,1024,
2016-07-05,Tripp,46123,other,510,
2016-07-05,Tripp,46123,republican,2174,
2016-07-05,Turner,46125,democratic,1506,
2016-07-05,Turner,46125,other,986,
2016-07-05,Turner,46125,republican,2968,
2016-07-05,Union,46127,democratic,2873,
2016-07-05,Union,46127,other,2840,
2016-07-05,Union,46127,republican,5053,
2016-07-05,Walworth,46129,democratic,825,
2016-07-05,Walworth,46129,other,447,
2016-07-05,Walworth,46129,republican,2411,
2016-07-05,Yankton,46135,democratic,4383,
2016-07-05,Yankton,46135,other,3054,
2016-07-05,Yankton,46135,republican,5835,
2016-07-05,Ziebach,46137,democratic,900,
2016-07-05,Ziebach,46137,other,272,
2016-07-05,Ziebach,46137,republican,392,
2016-08-04,Aurora,46003,democratic,825,
2016-08-04,Aurora,46003,other,241,
2016-08-04,Aurora,46003,republican,776,
2016-08-04,Beadle,46005,democratic,3568,
2016-08-04,Beadle,46005,other,2030,
2016-08-04,Beadle,46005,republican,4350,
2016-08-04,Bennett,46007,democratic,875,
2016-08-04,Bennett,46007,other,273,
2016-08-04,Bennett,46007,republican,678,
2016-08-04,Bon Homme,46009,democratic,1397,
2016-08-04,Bon Homme,46009,other,607,
2016-08-04,Bon Homme,46009,republican,1879,
2016-08-04,Brookings,46011,democratic,5386,
2016-08-04,Brookings,46011,other,4972,
2016-08-04,Brookings,46011,republican,7251,
2016-08-04,Brown,46013,democratic,8921,
2016-08-04,Brown,46013,other,3987,
2016-08-04,Brown,46013,republican,9723,
2016-08-04,Brule,46015,democratic,1340,
2016-08-04,Brule,46015,other,551,
2016-08-04,Brule,46015,republican,1437,
2016-08-04,Buffalo,46017,democratic,654,
2016-08-04,Buffalo,46017,other,104,
2016-08-04,Buffalo,46017,republican,164,
2016-08-04,Butte,46019,democratic,1153,
2016-08-04,Butte,46019,other,1382,
2016-08-04,Butte,46019,republican,4039,
2016-08-04,Campbell,46021,democratic,146,
2016-08-04,Campbell,46021,other,91,
2016-08-04,Campbell,46021,republican,892,
2016-08-04,Charles Mix,46023,democratic,2434,
2016-08-04,Charles Mix,46023,other,762,
2016-08-04,Charles Mix,46023,republican,2175,
2016-08-04,Clark,46025,democratic,792,
2016-08-04,Clark,46025,other,352,
2016-08-04,Clark,46025,republican,1366,
2016-08-04,Clay,46027,democratic,3004,
2016-08-04,Clay,46027,other,1982,
2016-08-04,Clay,46027,republican,2408,
2016-08-04,Codington,46029,democratic,5282,
2016-08-04,Codington,46029,other,3631,
2016-08-04,Codington,46029,republican,7392,
2016-08-04,Corson,46031,democratic,1273,
2016-08-04,Corson,46031,other,404,
2016-08-04,Corson,46031,republican,673,
2016-08-04,Custer,46033,democratic,1190,
2016-08-04,Custer,46033,other,1360,
2016-08-04,Custer,46033,republican,3577,
2016-08-04,Davison,46035,democratic,3617,
2016-08-04,Davison,46035,other,2307,
2016-08-04,Davison,46035,republican,5275,
2016-08-04,Day,46037,democratic,1968,
2016-08-04,Day,46037,other,640,
2016-08-04,Day,46037,republican,1475,
2016-08-04,Deuel,46039,democratic,912,
2016-08-04,Deuel,46039,other,684,
2016-08-04,Deuel,46039,republican,1213,
2016-08-04,Dewey,46041,democratic,2098,
2016-08-04,Dewey,46041,other,541,
2016-08-04,Dewey,46041,republican,695,
2016-08-04,Douglas,46043,democratic,346,
2016-08-04,Douglas,46043,other,184,
2016-08-04,Douglas,46043,republican,1558,
2016-08-04,Edmunds,46045,democratic,881,
2016-08-04,Edmunds,46045,other,429,
2016-08-04,Edmunds,46045,republican,1507,
2016-08-04,Fall River,46047,democratic,1026,
2016-08-04,Fall River,46047,other,1151,
2016-08-04,Fall River,46047,republican,2770,
2016-08-04,Faulk,46049,democratic,428,
2016-08-04,Faulk,46049,other,282,
2016-08-04,Faulk,46049,republican,828,
2016-08-04,Grant,46051,democratic,1567,
2016-08-04,Grant,46051,other,950,
2016-08-04,Grant,46051,republican,2297,
2016-08-04,Gregory,46053,democratic,985,
2016-08-04,Gregory,46053,other,308,
2016-08-04,Gregory,46053,republican,1491,
2016-08-04,Haakon,46055,democratic,213,
2016-08-04,Haakon,46055,other,119,
2016-08-04,Haakon,46055,republican,1035,
2016-08-04,Hamlin,46057,democratic,840,
2016-08-04,Hamlin,46057,other,586,
2016-08-04,Hamlin,46057,republican,2373,
2016-08-04,Hand,46059,democratic,700,
2016-08-04,Hand,46059,other,265,
2016-08-04,Hand,46059,republican,1462,
2016-08-04,Hanson,46061,democratic,899,
2016-08-04,Hanson,46061,other,746,
2016-08-04,Hanson,46061,republican,1684,
2016-08-04,Harding,46063,democratic,111,
2016-08-04,Harding,46063,other,77,
2016-08-04,Harding,46063,republican,767,
2016-08-04,Hughes,46065,democratic,2389,
2016-08-04,Hughes,46065,other,1706,
2016-08-04,Hughes,46065,republican,6743,
2016-08-04,Hutchinson,46067,democratic,1042,
2016-08-04,Hutchinson,46067,other,576,
2016-08-04,Hutchinson,46067,republican,3127,
2016-08-04,Hyde,46069,democratic,227,
2016-08-04,Hyde,46069,other,102,
2016-08-04,Hyde,46069,republican,654,
2016-08-04,Jackson,46071,democratic,702,
2016-08-04,Jackson,46071,other,290,
2016-08-04,Jackson,46071,republican,848,
2016-08-04,Jerauld,46073,democratic,486,
2016-08-04,Jerauld,46073,other,176,
2016-08-04,Jerauld,46073,republican,602,
2016-08-04,Jones,46075,democratic,107,
2016-08-04,Jones,46075,other,70,
2016-08-04,Jones,46075,republican,515,
2016-08-04,Kingsbury,46077,democratic,1066,
2016-08-04,Kingsbury,46077,other,568,
2016-08-04,Kingsbury,46077,republican,1782,
2016-08-04,Lake,46079,democratic,3154,
2016-08-04,Lake,46079,other,2093,
2016-08-04,Lake,46079,republican,4463,
2016-08-04,Lawrence,46081,democratic,3980,
2016-08-04,Lawrence,46081,other,3668,
2016-08-04,Lawrence,46081,republican,8738,
2016-08-04,Lincoln,46083,democratic,8573,
2016-08-04,Lincoln,46083,other,7997,
2016-08-04,Lincoln,46083,republican,16636,
2016-08-04,Lyman,46085,democratic,872,
2016-08-04,Lyman,46085,other,264,
2016-08-04,Lyman,46085,republican,1124,
2016-08-04,McCook,46087,democratic,1169,
2016-08-04,McCook,46087,other,629,
2016-08-04,McCook,46087,republican,1772,
2016-08-04,McPherson,46089,democratic,296,
2016-08-04,McPherson,46089,other,234,
2016-08-04,McPherson,46089,republican,1325,
2016-08-04,Marshall,46091,democratic,1242,
2016-08-04,Marshall,46091,other,454,
2016-08-04,Marshall,46091,republican,1042,
2016-08-04,Meade,46093,democratic,3183,
2016-08-04,Meade,46093,other,3354,
2016-08-04,Meade,46093,republican,9160,
2016-08-04,Mellette,46095,democratic,511,
2016-08-04,Mellette,46095,other,137,
2016-08-04,Mellette,46095,republican,488,
2016-08-04,Miner,46097,democratic,684,
2016-08-04,Miner,46097,other,273,
2016-08-04,Miner,46097,republican,580,
2016-08-04,Minnehaha,46099,democratic,37887,
2016-08-04,Minnehaha,46099,other,27633,
2016-08-04,Minnehaha,46099,republican,45742,
2016-08-04,Moody,46101,democratic,1698,
2016-08-04,Moody,46101,other,899,
2016-08-04,Moody,46101,republican,1474,
2016-08-04,Oglala Lakota,46102,democratic,5693,
2016-08-04,Oglala Lakota,46102,other,1714,
2016-08-04,Oglala Lakota,46102,republican,570,
2016-08-04,Pennington,46103,democratic,17313,
2016-08-04,Pennington,46103,other,17876,
2016-08-04,Pennington,46103,republican,33968,
2016-08-04,Perkins,46105,democratic,449,
2016-08-04,Perkins,46105,other,308,
2016-08-04,Perkins,46105,republican,1383,
2016-08-04,Potter,46107,democratic,325,
2016-08-04,Potter,46107,other,168,
2016-08-04,Potter,46107,republican,1355,
2016-08-04,Roberts,46109,democratic,3350,
2016-08-04,Roberts,46109,other,1241,
2016-08-04,Roberts,46109,republican,1862,
2016-08-04,Sanborn,46111,democratic,540,
2016-08-04,Sanborn,46111,other,202,
2016-08-04,Sanborn,46111,republican,814,
2016-08-04,Spink,46115,democratic,1562,
2016-08-04,Spink,46115,other,644,
2016-08-04,Spink,46115,republican,1982,
2016-08-04,Stanley,46117,democratic,499,
2016-08-04,Stanley,46117,other,263,
2016-08-04,Stanley,46117,republican,1341,
2016-08-04,Sully,46119,democratic,240,
2016-08-04,Sully,46119,other,111,
2016-08-04,Sully,46119,republican,749,
2016-08-04,Todd,46121,democratic,3143,
2016-08-04,Todd,46121,other,791,
2016-08-04,Todd,46121,republican,703,
2016-08-04,Tripp,46123,democratic,1026,
2016-08-04,Tripp,46123,other,516,
2016-08-04,Tripp,46123,republican,2188,
2016-08-04,Turner,46125,democratic,1512,
2016-08-04,Turner,46125,other,997,
2016-08-04,Turner,46125,republican,2977,
2016-08-04,Union,46127,democratic,2880,
2016-08-04,Union,46127,other,2878,
2016-08-04,Union,46127,republican,5102,
2016-08-04,Walworth,46129,democratic,829,
2016-08-04,Walworth,46129,other,449,
2016-08-04,Walworth,46129,republican,2404,
2016-08-04,Yankton,46135,democratic,4384,
2016-08-04,Yankton,46135,other,3085,
2016-08-04,Yankton,46135,republican,5875,
2016-08-04,Ziebach,46137,democratic,897,
2016-08-04,Ziebach,46137,other,281,
2016-08-04,Ziebach,46137,republican,391,
2016-09-01,Aurora,46003,democratic,827,
2016-09-01,Aurora,46003,other,240,
2016-09-01,Aurora,46003,republican,783,
2016-09-01,Beadle,46005,democratic,3556,
2016-09-01,Beadle,46005,other,2044,
2016-09-01,Beadle,46005,republican,4350,
2016-09-01,Bennett,46007,democratic,872,
2016-09-01,Bennett,46007,other,277,
2016-09-01,Bennett,46007,republican,676,
2016-09-01,Bon Homme,46009,democratic,1393,
2016-09-01,Bon Homme,46009,other,612,
2016-09-01,Bon Homme,46009,republican,1876,
2016-09-01,Brookings,46011,democratic,5402,
2016-09-01,Brookings,46011,other,5007,
2016-09-01,Brookings,46011,republican,7286,
2016-09-01,Brown,46013,democratic,8928,
2016-09-01,Brown,46013,other,4036,
2016-09-01,Brown,46013,republican,9789,
2016-09-01,Brule,46015,democratic,1337,
2016-09-01,Brule,46015,other,553,
2016-09-01,Brule,46015,republican,1439,
2016-09-01,Buffalo,46017,democratic,659,
2016-09-01,Buffalo,46017,other,107,
2016-09-01,Buffalo,46017,republican,170,
2016-09-01,Butte,46019,democratic,1158,
2016-09-01,Butte,46019,other,1390,
2016-09-01,Butte,46019,republican,4040,
2016-09-01,Campbell,46021,democratic,145,
2016-09-01,Campbell,46021,other,89,
2016-09-01,Campbell,46021,republican,896,
2016-09-01,Charles Mix,46023,democratic,2432,
2016-09-01,Charles Mix,46023,other,759,
2016-09-01,Charles Mix,46023,republican,2178,
2016-09-01,Clark,46025,democratic,791,
2016-09-01,Clark,46025,other,356,
2016-09-01,Clark,46025,republican,1372,
2016-09-01,Clay,46027,democratic,3026,
2016-09-01,Clay,46027,other,2008,
2016-09-01,Clay,46027,republican,2409,
2016-09-01,Codington,46029,democratic,5275,
2016-09-01,Codington,46029,other,3661,
2016-09-01,Codington,46029,republican,7419,
2016-09-01,Corson,46031,democratic,1270,
2016-09-01,Corson,46031,other,405,
2016-09-01,Corson,46031,republican,674,
2016-09-01,Custer,46033,democratic,1194,
2016-09-01,Custer,46033,other,1371,
2016-09-01,Custer,46033,republican,3586,
2016-09-01,Davison,46035,democratic,3623,
2016-09-01,Davison,46035,other,2332,
2016-09-01,Davison,46035,republican,5296,
2016-09-01,Day,46037,democratic,1964,
2016-09-01,Day,46037,other,647,
2016-09-01,Day,46037,republican,1482,
2016-09-01,Deuel,46039,democratic,910,
2016-09-01,Deuel,46039,other,688,
2016-09-01,Deuel,46039,republican,1215,
2016-09-01,Dewey,46041,democratic,2089,
2016-09-01,Dewey,46041,other,542,
2016-09-01,Dewey,46041,republican,694,
2016-09-01,Douglas,46043,democratic,346,
2016-09-01,Douglas,46043,other,184,
2016-09-01,Douglas,46043,republican,1561,
2016-09-01,Edmunds,46045,democratic,878,
2016-09-01,Edmunds,46045,other,429,
2016-09-01,Edmunds,46045,republican,1500,
2016-09-01,Fall River,46047,democratic,1024,
2016-09-01,Fall River,46047,other,1159,
2016-09-01,Fall River,46047,republican,2775,
2016-09-01,Faulk,46049,democratic,425,
2016-09-01,Faulk,46049,other,283,
2016-09-01,Faulk,46049,republican,832,
2016-09-01,Grant,46051,democratic,1564,
2016-09-01,Grant,46051,other,953,
2016-09-01,Grant,46051,republican,2308,
2016-09-01,Gregory,46053,democratic,982,
2016-09-01,Gregory,46053,other,315,
2016-09-01,Gregory,46053,republican,1498,
2016-09-01,Haakon,46055,democratic,214,
2016-09-01,Haakon,46055,other,121,
2016-09-01,Haakon,46055,republican,1039,
2016-09-01,Hamlin,46057,democratic,837,
2016-09-01,Hamlin,46057,other,592,
2016-09-01,Hamlin,46057,republican,2383,
2016-09-01,Hand,46059,democratic,696,
2016-09-01,Hand,46059,other,268,
2016-09-01,Hand,46059,republican,1458,
2016-09-01,Hanson,46061,democratic,901,
2016-09-01,Hanson,46061,other,752,
2016-09-01,Hanson,46061,republican,1690,
2016-09-01,Harding,46063,democratic,109,
2016-09-01,Harding,46063,other,79,
2016-09-01,Harding,46063,republican,769,
2016-09-01,Hughes,46065,democratic,2403,
2016-09-01,Hughes,46065,other,1720,
2016-09-01,Hughes,46065,republican,6749,
2016-09-01,Hutchinson,46067,democratic,1042,
2016-09-01,Hutchinson,46067,other,582,
2016-09-01,Hutchinson,46067,republican,3131,
2016-09-01,Hyde,46069,democratic,227,
2016-09-01,Hyde,46069,other,102,
2016-09-01,Hyde,46069,republican,654,
2016-09-01,Jackson,46071,democratic,706,
2016-09-01,Jackson,46071,other,295,
2016-09-01,Jackson,46071,republican,851,
2016-09-01,Jerauld,46073,democratic,487,
2016-09-01,Jerauld,46073,other,176,
2016-09-01,Jerauld,46073,republican,603,
2016-09-01,Jones,46075,democratic,107,
2016-09-01,Jones,46075,other,71,
2016-09-01,Jones,46075,republican,514,
2016-09-01,Kingsbury,46077,democratic,1063,
2016-09-01,Kingsbury,46077,other,575,
2016-09-01,Kingsbury,46077,republican,1788,
2016-09-01,Lake,46079,democratic,3164,
2016-09-01,Lake,46079,other,2127,
2016-09-01,Lake,46079,republican,4487,
2016-09-01,Lawrence,46081,democratic,3974,
2016-09-01,Lawrence,46081,other,3684,
2016-09-01,Lawrence,46081,republican,8747,
2016-09-01,Lincoln,46083,democratic,8637,
2016-09-01,Lincoln,46083,other,8096,
2016-09-01,Lincoln,46083,republican,16754,
2016-09-01,Lyman,46085,democratic,873,
2016-09-01,Lyman,46085,other,264,
2016-09-01,Lyman,46085,republican,1131,
2016-09-01,McCook,46087,democratic,1160,
2016-09-01,McCook,46087,other,633,
2016-09-01,McCook,46087,republican,1783,
2016-09-01,McPherson,46089,democratic,296,
2016-09-01,McPherson,46089,other,229,
2016-09-01,McPherson,46089,republican,1319,
2016-09-01,Marshall,46091,democratic,1243,
2016-09-01,Marshall,46091,other,458,
2016-09-01,Marshall,46091,republican,1040,
2016-09-01,Meade,46093,democratic,3192,
2016-09-01,Meade,46093,other,3404,
2016-09-01,Meade,46093,republican,9212,
2016-09-01,Mellette,46095,democratic,512,
2016-09-01,Mellette,46095,other,139,
2016-09-01,Mellette,46095,republican,489,
2016-09-01,Miner,46097,democratic,684,
2016-09-01,Miner,46097,other,278,
2016-09-01,Miner,46097,republican,581,
2016-09-01,Minnehaha,46099,democratic,38063,
2016-09-01,Minnehaha,46099,other,28131,
2016-09-01,Minnehaha,46099,republican,46061,
2016-09-01,Moody,46101,democratic,1693,
2016-09-01,Moody,46101,other,904,
2016-09-01,Moody,46101,republican,1483,
2016-09-01,Oglala Lakota,46102,democratic,5690,
2016-09-01,Oglala Lakota,46102,other,1715,
2016-09-01,Oglala Lakota,46102,republican,569,
2016-09-01,Pennington,46103,democratic,17322,
2016-09-01,Pennington,46103,other,18007,
2016-09-01,Pennington,46103,republican,34106,
2016-09-01,Perkins,46105,democratic,447,
2016-09-01,Perkins,46105,other,312,
2016-09-01,Perkins,46105,republican,1386,
2016-09-01,Potter,46107,democratic,324,
2016-09-01,Potter,46107,other,169,
2016-09-01,Potter,46107,republican,1353,
2016-09-01,Roberts,46109,democratic,3354,
2016-09-01,Roberts,46109,other,1252,
2016-09-01,Roberts,46109,republican,1866,
2016-09-01,Sanborn,46111,democratic,542,
2016-09-01,Sanborn,46111,other,201,
2016-09-01,Sanborn,46111,republican,815,
2016-09-01,Spink,46115,democratic,1561,
2016-09-01,Spink,46115,other,646,
2016-09-01,Spink,46115,republican,1987,
2016-09-01,Stanley,46117,democratic,502,
2016-09-01,Stanley,46117,other,270,
2016-09-01,Stanley,46117,republican,1349,
2016-09-01,Sully,46119,democratic,242,
2016-09-01,Sully,46119,other,111,
2016-09-01,Sully,46119,republican,746,
2016-09-01,Todd,46121,democratic,3135,
2016-09-01,Todd,46121,other,786,
2016-09-01,Todd,46121,republican,703,
2016-09-01,Tripp,46123,democratic,1023,
2016-09-01,Tripp,46123,other,517,
2016-09-01,Tripp,46123,republican,2192,
2016-09-01,Turner,46125,democratic,1513,
2016-09-01,Turner,46125,other,1005,
2016-09-01,Turner,46125,republican,2979,
2016-09-01,Union,46127,democratic,2887,
2016-09-01,Union,46127,other,2903,
2016-09-01,Union,46127,republican,5134,
2016-09-01,Walworth,46129,democratic,826,
2016-09-01,Walworth,46129,other,456,
2016-09-01,Walworth,46129,republican,2412,
2016-09-01,Yankton,46135,democratic,4383,
2016-09-01,Yankton,46135,other,3108,
2016-09-01,Yankton,46135,republican,5902,
2016-09-01,Ziebach,46137,democratic,900,
2016-09-01,Ziebach,46137,other,283,
2016-09-01,Ziebach,46137,republican,393,
2016-10-04,Aurora,46003,democratic,824,
2016-10-04,Aurora,46003,other,244,
2016-10-04,Aurora,46003,republican,784,
2016-10-04,Beadle,46005,democratic,3549,
2016-10-04,Beadle,46005,other,2045,
2016-10-04,Beadle,46005,republican,4340,
2016-10-04,Bennett,46007,democratic,870,
2016-10-04,Bennett,46007,other,283,
2016-10-04,Bennett,46007,republican,679,
2016-10-04,Bon Homme,46009,democratic,1391,
2016-10-04,Bon Homme,46009,other,618,
2016-10-04,Bon Homme,46009,republican,1880,
2016-10-04,Brookings,46011,democratic,5429,
2016-10-04,Brookings,46011,other,5104,
2016-10-04,Brookings,46011,republican,7369,
2016-10-04,Brown,46013,democratic,8931,
2016-10-04,Brown,46013,other,4098,
2016-10-04,Brown,46013,republican,9844,
2016-10-04,Brule,46015,democratic,1338,
2016-10-04,Brule,46015,other,556,
2016-10-04,Brule,46015,republican,1450,
2016-10-04,Buffalo,46017,democratic,654,
2016-10-04,Buffalo,46017,other,109,
2016-10-04,Buffalo,46017,republican,170,
2016-10-04,Butte,46019,democratic,1159,
2016-10-04,Butte,46019,other,1404,
2016-10-04,Butte,46019,republican,4071,
2016-10-04,Campbell,46021,democratic,144,
2016-10-04,Campbell,46021,other,91,
2016-10-04,Campbell,46021,republican,897,
2016-10-04,Charles Mix,46023,democratic,2448,
2016-10-04,Charles Mix,46023,other,776,
2016-10-04,Charles Mix,46023,republican,2184,
2016-10-04,Clark,46025,democratic,789,
2016-10-04,Clark,46025,other,357,
2016-10-04,Clark,46025,republican,1379,
2016-10-04,Clay,46027,democratic,3037,
2016-10-04,Clay,46027,other,2046,
2016-10-04,Clay,46027,republican,2425,
2016-10-04,Codington,46029,democratic,5283,
2016-10-04,Codington,46029,other,3695,
2016-10-04,Codington,46029,republican,7463,
2016-10-04,Corson,46031,democratic,1274,
2016-10-04,Corson,46031,other,404,
2016-10-04,Corson,46031,republican,676,
2016-10-04,Custer,46033,democratic,1204,
2016-10-04,Custer,46033,other,1390,
2016-10-04,Custer,46033,republican,3613,
2016-10-04,Davison,46035,democratic,3640,
2016-10-04,Davison,46035,other,2367,
2016-10-04,Davison,46035,republican,5326,
2016-10-04,Day,46037,democratic,1955,
2016-10-04,Day,46037,other,663,
2016-10-04,Day,46037,republican,1493,
2016-10-04,Deuel,46039,democratic,907,
2016-10-04,Deuel,46039,other,696,
2016-10-04,Deuel,46039,republican,1232,
2016-10-04,Dewey,46041,democratic,2080,
2016-10-04,Dewey,46041,other,542,
2016-10-04,Dewey,46041,republican,699,
2016-10-04,Douglas,46043,democratic,344,
2016-10-04,Douglas,46043,other,192,
2016-10-04,Douglas,46043,republican,1560,
2016-10-04,Edmunds,46045,democratic,874,
2016-10-04,Edmunds,46045,other,430,
2016-10-04,Edmunds,46045,republican,1499,
2016-10-04,Fall River,46047,democratic,1032,
2016-10-04,Fall River,46047,other,1173,
2016-10-04,Fall River,46047,republican,2798,
2016-10-04,Faulk,46049,democratic,420,
2016-10-04,Faulk,46049,other,281,
2016-10-04,Faulk,46049,republican,837,
2016-10-04,Grant,46051,democratic,1561,
2016-10-04,Grant,46051,other,961,
2016-10-04,Grant,46051,republican,2326,
2016-10-04,Gregory,46053,democratic,984,
2016-10-04,Gregory,46053,other,319,
2016-10-04,Gregory,46053,republican,1506,
2016-10-04,Haakon,46055,democratic,211,
