date,county,county_fips,active,americans_elect,constitution,democrat,democratic,inactive,independent,libertarian,npa_ind,npa_ind_oth,other,reform,republican
2019-03-01,Custer,46033,,,,,1156,794,,23,1455,,30,,3933
2019-03-01,Davison,46035,,,,,3264,1127,,21,2526,,31,,5469
2019-03-01,Day,46037,,,,,1738,266,,10,663,,14,,1552
2019-03-01,Deuel,46039,,,,,816,270,,9,684,,6,,1356
2019-03-01,Dewey,46041,,,,,2076,188,,3,602,,8,,732
2019-03-01,Douglas,46043,,,,,312,143,,2,203,,,,1585
2019-03-01,Edmunds,46045,,,,,772,173,,8,409,,4,,1502
2019-03-01,Fall River,46047,,,,,946,597,,23,1210,,27,,3010
2019-03-01,Faulk,46049,,,,,278,86,,,247,,1,,1044
2019-03-01,Grant,46051,,,,,1404,529,,8,957,,12,,2321
2019-03-01,Gregory,46053,,,,,904,116,,5,340,,2,,1571
2019-03-01,Haakon,46055,,,,,177,34,,3,137,,2,,1071
2019-03-01,Hamlin,46057,,,,,722,251,,2,567,,3,,2546
2019-03-01,Hand,46059,,,,,610,121,,3,259,,2,,1451
2019-03-01,Hanson,46061,,,,,804,554,,3,742,,5,,1630
2019-03-01,Harding,46063,,,,,100,65,,2,86,,,,773
2019-03-01,Hughes,46065,,,,,2375,772,,40,1895,,22,,6993
2019-03-01,Hutchinson,46067,,,,,1003,165,,3,738,,10,,3271
2019-03-01,Hyde,46069,,,,,202,82,,,105,,3,,665
2019-03-01,Jackson,46071,,,,,652,143,,6,305,,12,,835
2019-03-01,Jerauld,46073,,,,,459,43,,3,194,,1,,625
2019-03-01,Jones,46075,,,,,90,33,,1,92,,,,503
2019-03-01,Kingsbury,46077,,,,,916,204,,11,590,,1,,1979
2019-03-01,Lake,46079,,,,,2731,1024,,33,2279,,9,,4532
2019-03-01,Lawrence,46081,,,,,3718,2047,,101,4068,,33,,9157
2019-03-01,Lincoln,46083,,,,,8986,2896,,121,9676,,72,,18586
2019-03-01,Lyman,46085,,,,,810,136,,6,287,,1,,1131
2019-03-01,McCook,46087,,,,,1047,243,,11,737,,6,,1840
2019-03-01,McPherson,46089,,,,,269,115,,8,234,,1,,1264
2019-03-01,Marshall,46091,,,,,1186,192,,8,512,,1,,1093
2019-03-01,Meade,46093,,,,,3051,1513,,90,3918,,39,,10071
2019-03-01,Mellette,46095,,,,,486,128,,1,167,,1,,490
2019-03-01,Miner,46097,,,,,610,66,,2,316,,3,,636
2019-03-01,Minnehaha,46099,,,,,36253,14292,,461,32570,,314,,47338
2019-03-01,Moody,46101,,,,,1589,348,,6,981,,6,,1527
2019-03-01,Oglala Lakota,46102,,,,,5548,838,,11,1895,,49,,523
2019-03-01,Pennington,46103,,,,,16608,7588,,403,20063,,250,,35667
2019-03-01,Perkins,46105,,,,,391,163,,5,341,,9,,1396
2019-03-01,Potter,46107,,,,,283,98,,1,146,,4,,1324
2019-03-01,Roberts,46109,,,,,3065,607,,10,1340,,21,,1989
2019-03-01,Sanborn,46111,,,,,467,76,,3,229,,3,,837
2019-03-01,Spink,46115,,,,,1337,307,,5,644,,5,,2168
2019-03-01,Stanley,46117,,,,,446,122,,2,282,,2,,1373
2019-03-01,Sully,46119,,,,,211,48,,,122,,1,,751
2019-03-01,Todd,46121,,,,,3024,685,,3,952,,11,,687
2019-03-01,Tripp,46123,,,,,901,286,,3,555,,10,,2230
2019-03-01,Turner,46125,,,,,1415,293,,10,1125,,13,,3098
2019-03-01,Union,46127,,,,,2745,1459,,27,3260,,22,,5512
2019-03-01,Walworth,46129,,,,,770,298,,7,486,,7,,2440
2019-03-01,Yankton,46135,,,,,4079,1113,,57,3453,,19,,6290
2019-03-01,Ziebach,46137,,,,,891,137,,5,317,,4,,400
2019-04-01,Aurora,46003,,,,,736,84,,1,271,,4,,801
2019-04-01,Beadle,46005,,,,,3270,997,,16,2210,,42,,4346
2019-04-01,Bennett,46007,,,,,815,205,,2,344,,2,,687
2019-04-01,Bon Homme,46009,,,,,1230,290,,11,620,,2,,2085
2019-04-01,Brookings,46011,,,,,5213,1654,,71,5411,,46,,7833
2019-04-01,Brown,46013,,,,,8194,2278,,63,4367,,50,,10488
2019-04-01,Brule,46015,,,,,1176,87,,10,578,,6,,1475
2019-04-01,Buffalo,46017,,,,,628,75,,1,136,,1,,168
2019-04-01,Butte,46019,,,,,978,939,,32,1316,,16,,3948
2019-04-01,Campbell,46021,,,,,126,118,,,85,,,,900
2019-04-01,Charles Mix,46023,,,,,2275,626,,3,842,,2,,2326
2019-04-01,Clark,46025,,,,,706,189,,3,369,,5,,1403
2019-04-01,Clay,46027,,,,,2939,870,,37,2268,,13,,2456
2019-04-01,Codington,46029,,,,,4722,1623,,26,3739,,38,,8245
2019-04-01,Corson,46031,,,,,1217,237,,9,479,,9,,658
2019-04-01,Custer,46033,,,,,1149,793,,23,1458,,31,,3925
2019-04-01,Davison,46035,,,,,3257,1122,,21,2545,,31,,5472
2019-04-01,Day,46037,,,,,1732,265,,10,666,,14,,1555
2019-04-01,Deuel,46039,,,,,815,270,,9,683,,6,,1360
2019-04-01,Dewey,46041,,,,,2073,187,,3,601,,8,,734
2019-04-01,Douglas,46043,,,,,310,142,,2,203,,,,1586
2019-04-01,Edmunds,46045,,,,,769,173,,8,410,,4,,1506
2019-04-01,Fall River,46047,,,,,945,596,,24,1219,,27,,3022
2019-04-01,Faulk,46049,,,,,275,87,,,246,,1,,1044
2019-04-01,Grant,46051,,,,,1405,528,,9,956,,12,,2325
2019-04-01,Gregory,46053,,,,,897,116,,5,340,,2,,1572
2019-04-01,Haakon,46055,,,,,176,34,,3,139,,2,,1074
2019-04-01,Hamlin,46057,,,,,716,251,,2,571,,3,,2548
2019-04-01,Hand,46059,,,,,610,121,,3,259,,2,,1452
2019-04-01,Hanson,46061,,,,,801,553,,3,749,,5,,1644
2019-04-01,Harding,46063,,,,,100,64,,2,86,,,,773
2019-04-01,Hughes,46065,,,,,2378,771,,39,1901,,22,,6996
2019-04-01,Hutchinson,46067,,,,,1003,165,,3,737,,10,,3270
2019-04-01,Hyde,46069,,,,,200,82,,,105,,3,,664
2019-04-01,Jackson,46071,,,,,648,142,,6,309,,12,,835
2019-04-01,Jerauld,46073,,,,,457,43,,3,194,,1,,625
2019-04-01,Jones,46075,,,,,90,33,,1,93,,,,505
2019-04-01,Kingsbury,46077,,,,,915,204,,11,595,,1,,1983
2019-04-01,Lake,46079,,,,,2720,1024,,33,2271,,9,,4537
2019-04-01,Lawrence,46081,,,,,3716,2046,,102,4077,,32,,9160
2019-04-01,Lincoln,46083,,,,,8995,2892,,124,9732,,63,,18612
2019-04-01,Lyman,46085,,,,,809,135,,6,285,,1,,1130
2019-04-01,McCook,46087,,,,,1045,241,,11,742,,6,,1842
2019-04-01,McPherson,46089,,,,,271,115,,8,233,,1,,1263
2019-04-01,Marshall,46091,,,,,1184,191,,8,513,,1,,1095
2019-04-01,Meade,46093,,,,,3061,1514,,91,3923,,39,,10105
2019-04-01,Mellette,46095,,,,,477,125,,1,169,,1,,484
2019-04-01,Miner,46097,,,,,604,66,,2,319,,3,,636
2019-04-01,Minnehaha,46099,,,,,36241,14229,,470,32785,,313,,47456
2019-04-01,Moody,46101,,,,,1588,346,,6,981,,6,,1527
2019-04-01,Oglala Lakota,46102,,,,,5535,837,,11,1907,,51,,525
2019-04-01,Pennington,46103,,,,,16648,7562,,405,20169,,256,,35704
2019-04-01,Perkins,46105,,,,,389,163,,5,340,,9,,1398
2019-04-01,Potter,46107,,,,,282,97,,1,146,,4,,1324
2019-04-01,Roberts,46109,,,,,3060,605,,10,1345,,21,,1990
2019-04-01,Sanborn,46111,,,,,464,77,,3,228,,3,,840
2019-04-01,Spink,46115,,,,,1334,306,,5,645,,5,,2172
2019-04-01,Stanley,46117,,,,,445,122,,2,282,,2,,1378
2019-04-01,Sully,46119,,,,,211,48,,2,123,,1,,750
2019-04-01,Todd,46121,,,,,3024,683,,3,956,,11,,689
2019-04-01,Tripp,46123,,,,,899,285,,3,566,,10,,2235
2019-04-01,Turner,46125,,,,,1410,291,,10,1132,,14,,3106
2019-04-01,Union,46127,,,,,2754,1457,,27,3281,,22,,5524
2019-04-01,Walworth,46129,,,,,770,296,,7,485,,7,,2445
2019-04-01,Yankton,46135,,,,,4077,1109,,57,3453,,19,,6295
2019-04-01,Ziebach,46137,,,,,890,137,,5,318,,4,,399
2019-05-01,Aurora,46003,,,,,734,84,,1,273,,4,,802
2019-05-01,Beadle,46005,,,,,3261,1000,,16,2217,,42,,4351
2019-05-01,Bennett,46007,,,,,804,205,,2,343,,2,,690
2019-05-01,Bon Homme,46009,,,,,1226,289,,10,621,,3,,2084
2019-05-01,Brookings,46011,,,,,5217,1652,,73,5424,,46,,7860
2019-05-01,Brown,46013,,,,,8181,2272,,64,4378,,50,,10498
2019-05-01,Brule,46015,,,,,1169,86,,10,579,,6,,1481
2019-05-01,Buffalo,46017,,,,,627,75,,1,140,,1,,167
2019-05-01,Butte,46019,,,,,974,938,,32,1313,,16,,3942
2019-05-01,Campbell,46021,,,,,125,118,,,85,,,,902
2019-05-01,Charles Mix,46023,,,,,2273,615,,3,848,,2,,2322
2019-05-01,Clark,46025,,,,,706,186,,2,370,,5,,1399
2019-05-01,Clay,46027,,,,,2939,871,,38,2268,,13,,2458
2019-05-01,Codington,46029,,,,,4712,1616,,27,3749,,38,,8262
2019-05-01,Corson,46031,,,,,1215,237,,9,479,,9,,658
2019-05-01,Custer,46033,,,,,1140,792,,23,1465,,31,,3933
2019-05-01,Davison,46035,,,,,3248,1120,,21,2554,,32,,5475
2019-05-01,Day,46037,,,,,1729,262,,9,666,,14,,1560
2019-05-01,Deuel,46039,,,,,813,269,,9,680,,6,,1363
2019-05-01,Dewey,46041,,,,,2067,187,,3,601,,8,,737
2019-05-01,Douglas,46043,,,,,310,141,,2,202,,,,1590
2019-05-01,Edmunds,46045,,,,,763,171,,8,411,,4,,1509
2019-05-01,Fall River,46047,,,,,943,591,,24,1230,,28,,3028
2019-05-01,Faulk,46049,,,,,274,85,,,248,,1,,1045
2019-05-01,Grant,46051,,,,,1396,527,,9,953,,12,,2332
2019-05-01,Gregory,46053,,,,,895,115,,5,340,,2,,1568
2019-05-01,Haakon,46055,,,,,173,34,,3,138,,2,,1075
2019-05-01,Hamlin,46057,,,,,716,251,,2,568,,3,,2550
2019-05-01,Hand,46059,,,,,607,121,,3,260,,2,,1452
2019-05-01,Hanson,46061,,,,,799,551,,3,749,,5,,1651
2019-05-01,Harding,46063,,,,,100,64,,2,86,,,,776
2019-05-01,Hughes,46065,,,,,2376,771,,39,1915,,22,,6994
2019-05-01,Hutchinson,46067,,,,,996,163,,3,744,,10,,3268
2019-05-01,Hyde,46069,,,,,198,82,,,106,,3,,661
2019-05-01,Jackson,46071,,,,,645,140,,6,310,,12,,837
2019-05-01,Jerauld,46073,,,,,456,43,,3,192,,2,,625
2019-05-01,Jones,46075,,,,,91,32,,1,93,,,,506
2019-05-01,Kingsbury,46077,,,,,917,204,,11,593,,1,,1984
2019-05-01,Lake,46079,,,,,2714,1024,,32,2266,,9,,4525
2019-05-01,Lawrence,46081,,,,,3729,2040,,104,4081,,32,,9177
2019-05-01,Lincoln,46083,,,,,8994,2886,,123,9782,,63,,18680
2019-05-01,Lyman,46085,,,,,810,134,,6,286,,1,,1131
2019-05-01,McCook,46087,,,,,1039,239,,11,742,,6,,1845
2019-05-01,McPherson,46089,,,,,266,115,,8,233,,1,,1261
2019-05-01,Marshall,46091,,,,,1173,190,,8,519,,1,,1099
2019-05-01,Meade,46093,,,,,3063,1511,,91,3939,,40,,10119
2019-05-01,Mellette,46095,,,,,478,124,,1,171,,1,,486
2019-05-01,Miner,46097,,,,,604,65,,2,319,,3,,638
2019-05-01,Minnehaha,46099,,,,,36222,14194,,468,32876,,315,,47515
2019-05-01,Moody,46101,,,,,1584,344,,6,984,,6,,1528
2019-05-01,Oglala Lakota,46102,,,,,5534,837,,11,1909,,51,,525
2019-05-01,Pennington,46103,,,,,16669,7542,,407,20277,,258,,35824
2019-05-01,Perkins,46105,,,,,385,163,,5,342,,9,,1400
2019-05-01,Potter,46107,,,,,282,97,,1,146,,4,,1322
2019-05-01,Roberts,46109,,,,,3059,604,,10,1342,,21,,1990
2019-05-01,Sanborn,46111,,,,,465,77,,3,230,,3,,844
2019-05-01,Spink,46115,,,,,1329,304,,5,642,,5,,2181
2019-05-01,Stanley,46117,,,,,443,122,,2,283,,2,,1377
2019-05-01,Sully,46119,,,,,211,48,,2,124,,1,,749
2019-05-01,Todd,46121,,,,,3026,681,,4,956,,11,,688
2019-05-01,Tripp,46123,,,,,898,285,,3,568,,10,,2238
2019-05-01,Turner,46125,,,,,1405,288,,10,1142,,14,,3117
2019-05-01,Union,46127,,,,,2745,1456,,27,3292,,22,,5543
2019-05-01,Walworth,46129,,,,,769,296,,7,485,,7,,2448
2019-05-01,Yankton,46135,,,,,4071,1106,,57,3468,,19,,6303
2019-05-01,Ziebach,46137,,,,,890,137,,5,320,,4,,399
2019-06-03,Aurora,46003,,,,,733,84,,1,272,,4,,805
2019-06-03,Beadle,46005,,,,,3252,994,,16,2233,,42,,4357
2019-06-03,Bennett,46007,,,,,801,204,,2,346,,2,,689
2019-06-03,Bon Homme,46009,,,,,1215,288,,10,621,,3,,2083
2019-06-03,Brookings,46011,,,,,5212,1645,,74,5447,,47,,7864
2019-06-03,Brown,46013,,,,,8187,2262,,65,4382,,50,,10515
2019-06-03,Brule,46015,,,,,1168,86,,9,585,,6,,1478
2019-06-03,Buffalo,46017,,,,,622,75,,1,141,,1,,165
2019-06-03,Butte,46019,,,,,972,939,,33,1327,,16,,3957
2019-06-03,Campbell,46021,,,,,126,117,,,85,,,,900
2019-06-03,Charles Mix,46023,,,,,2266,608,,3,848,,2,,2327
2019-06-03,Clark,46025,,,,,704,185,,2,371,,5,,1402
2019-06-03,Clay,46027,,,,,2943,870,,38,2263,,13,,2471
2019-06-03,Codington,46029,,,,,4714,1607,,29,3751,,38,,8272
2019-06-03,Corson,46031,,,,,1218,234,,9,477,,9,,659
2019-06-03,Custer,46033,,,,,1147,794,,23,1471,,31,,3937
2019-06-03,Davison,46035,,,,,3247,1119,,22,2556,,32,,5492
2019-06-03,Day,46037,,,,,1726,262,,9,665,,14,,1558
2019-06-03,Deuel,46039,,,,,811,268,,9,680,,6,,1370
2019-06-03,Dewey,46041,,,,,2067,186,,3,601,,8,,735
2019-06-03,Douglas,46043,,,,,311,141,,2,203,,,,1597
2019-06-03,Edmunds,46045,,,,,761,171,,8,413,,4,,1504
2019-06-03,Fall River,46047,,,,,944,590,,25,1233,,28,,3042
2019-06-03,Faulk,46049,,,,,272,85,,,247,,,,1048
2019-06-03,Grant,46051,,,,,1390,524,,9,954,,12,,2337
2019-06-03,Gregory,46053,,,,,891,114,,5,344,,2,,1569
2019-06-03,Haakon,46055,,,,,173,34,,3,140,,2,,1074
2019-06-03,Hamlin,46057,,,,,716,249,,2,569,,3,,2548
2019-06-03,Hand,46059,,,,,604,121,,3,259,,2,,1453
2019-06-03,Hanson,46061,,,,,798,550,,3,753,,7,,1652
2019-06-03,Harding,46063,,,,,100,64,,2,86,,,,780
2019-06-03,Hughes,46065,,,,,2381,772,,39,1912,,22,,6998
2019-06-03,Hutchinson,46067,,,,,991,162,,3,751,,10,,3269
2019-06-03,Hyde,46069,,,,,197,82,,,106,,3,,661
2019-06-03,Jackson,46071,,,,,644,138,,6,308,,12,,837
2019-06-03,Jerauld,46073,,,,,455,43,,3,190,,2,,625
2019-06-03,Jones,46075,,,,,89,32,,1,92,,,,507
2019-06-03,Kingsbury,46077,,,,,915,204,,11,593,,1,,1986
2019-06-03,Lake,46079,,,,,2706,1024,,31,2259,,9,,4513
2019-06-03,Lawrence,46081,,,,,3733,2038,,105,4098,,31,,9190
2019-06-03,Lincoln,46083,,,,,9002,2877,,123,9839,,63,,18745
2019-06-03,Lyman,46085,,,,,806,133,,6,288,,1,,1137
2019-06-03,McCook,46087,,,,,1035,238,,11,747,,6,,1847
2019-06-03,McPherson,46089,,,,,264,114,,8,233,,1,,1258
2019-06-03,Marshall,46091,,,,,1166,190,,8,520,,1,,1102
2019-06-03,Meade,46093,,,,,3063,1507,,90,3955,,40,,10138
2019-06-03,Mellette,46095,,,,,477,124,,1,172,,1,,489
2019-06-03,Miner,46097,,,,,603,65,,2,318,,3,,637
2019-06-03,Minnehaha,46099,,,,,36267,14140,,474,33191,,313,,47719
2019-06-03,Moody,46101,,,,,1580,340,,6,985,,6,,1529
2019-06-03,Oglala Lakota,46102,,,,,5509,824,,11,1913,,52,,525
2019-06-03,Pennington,46103,,,,,16668,7503,,410,20406,,258,,35933
2019-06-03,Perkins,46105,,,,,386,159,,5,346,,9,,1409
2019-06-03,Potter,46107,,,,,280,97,,1,145,,4,,1321
2019-06-03,Roberts,46109,,,,,3053,604,,10,1343,,21,,2005
2019-06-03,Sanborn,46111,,,,,463,77,,3,228,,3,,842
2019-06-03,Spink,46115,,,,,1328,304,,5,643,,5,,2181
2019-06-03,Stanley,46117,,,,,443,122,,2,283,,2,,1373
2019-06-03,Sully,46119,,,,,210,48,,2,126,,1,,748
2019-06-03,Todd,46121,,,,,3027,681,,4,957,,11,,685
2019-06-03,Tripp,46123,,,,,886,286,,3,574,,10,,2235
2019-06-03,Turner,46125,,,,,1405,287,,10,1139,,14,,3109
2019-06-03,Union,46127,,,,,2755,1451,,27,3318,,22,,5557
2019-06-03,Walworth,46129,,,,,776,295,,7,488,,7,,2444
2019-06-03,Yankton,46135,,,,,4064,1103,,57,3487,,20,,6307
2019-06-03,Ziebach,46137,,,,,887,137,,5,321,,4,,398
2019-07-01,Aurora,46003,,,,,732,74,,1,273,,4,,808
2019-07-01,Beadle,46005,,,,,3251,236,,17,2238,,42,,4353
2019-07-01,Bennett,46007,,,,,804,130,,2,346,,2,,691
2019-07-01,Bon Homme,46009,,,,,1217,179,,10,621,,3,,2086
2019-07-01,Brookings,46011,,,,,5217,1640,,74,5475,,47,,7875
2019-07-01,Brown,46013,,,,,8179,2171,,65,4404,,50,,10566
2019-07-01,Brule,46015,,,,,1170,85,,9,587,,6,,1482
2019-07-01,Buffalo,46017,,,,,615,72,,1,141,,1,,165
2019-07-01,Butte,46019,,,,,949,1030,,34,1296,,16,,3930
2019-07-01,Campbell,46021,,,,,128,57,,,86,,,,902
2019-07-01,Charles Mix,46023,,,,,2264,607,,4,851,,2,,2337
2019-07-01,Clark,46025,,,,,703,101,,2,372,,5,,1406
2019-07-01,Clay,46027,,,,,2943,318,,38,2274,,14,,2470
2019-07-01,Codington,46029,,,,,4702,887,,29,3754,,38,,8275
2019-07-01,Corson,46031,,,,,1221,234,,9,478,,9,,661
2019-07-01,Custer,46033,,,,,1150,794,,23,1475,,31,,3941
2019-07-01,Davison,46035,,,,,3248,1066,,22,2564,,32,,5492
2019-07-01,Day,46037,,,,,1723,262,,8,671,,14,,1563
2019-07-01,Deuel,46039,,,,,811,258,,9,684,,6,,1365
2019-07-01,Dewey,46041,,,,,2065,75,,3,604,,8,,731
2019-07-01,Douglas,46043,,,,,310,35,,1,209,,,,1593
2019-07-01,Edmunds,46045,,,,,764,77,,8,414,,4,,1507
2019-07-01,Fall River,46047,,,,,947,395,,25,1234,,28,,3047
2019-07-01,Faulk,46049,,,,,271,35,,,247,,,,1047
2019-07-01,Grant,46051,,,,,1387,210,,9,954,,12,,2347
2019-07-01,Gregory,46053,,,,,889,114,,5,343,,2,,1576
2019-07-01,Haakon,46055,,,,,174,14,,3,143,,2,,1069
2019-07-01,Hamlin,46057,,,,,714,111,,2,569,,3,,2553
2019-07-01,Hand,46059,,,,,603,121,,3,260,,2,,1454
2019-07-01,Hanson,46061,,,,,801,550,,3,762,,8,,1664
2019-07-01,Harding,46063,,,,,100,30,,2,86,,,,781
2019-07-01,Hughes,46065,,,,,2386,773,,39,1916,,23,,6996
2019-07-01,Hutchinson,46067,,,,,989,27,,3,751,,10,,3262
2019-07-01,Hyde,46069,,,,,197,9,,,106,,3,,659
2019-07-01,Jackson,46071,,,,,643,116,,6,312,,12,,835
2019-07-01,Jerauld,46073,,,,,453,21,,3,189,,2,,626
2019-07-01,Jones,46075,,,,,89,18,,1,93,,,,507
2019-07-01,Kingsbury,46077,,,,,913,203,,11,592,,1,,1986
2019-07-01,Lake,46079,,,,,2704,803,,31,2253,,9,,4495
2019-07-01,Lawrence,46081,,,,,3748,1900,,104,4110,,32,,9214
2019-07-01,Lincoln,46083,,,,,9027,2871,,119,9898,,62,,18822
2019-07-01,Lyman,46085,,,,,805,11,,6,291,,1,,1135
2019-07-01,McCook,46087,,,,,1033,238,,11,749,,6,,1846
2019-07-01,McPherson,46089,,,,,263,114,,8,233,,1,,1255
2019-07-01,Marshall,46091,,,,,1167,174,,8,520,,1,,1102
2019-07-01,Meade,46093,,,,,3067,178,,91,3981,,44,,10166
2019-07-01,Mellette,46095,,,,,476,24,,1,171,,1,,488
2019-07-01,Miner,46097,,,,,602,60,,2,321,,2,,638
2019-07-01,Minnehaha,46099,,,,,36371,14093,,481,33475,,315,,47917
2019-07-01,Moody,46101,,,,,1579,310,,6,991,,6,,1528
2019-07-01,Oglala Lakota,46102,,,,,5514,543,,12,1918,,52,,526
2019-07-01,Pennington,46103,,,,,16792,7493,,417,20719,,261,,36232
2019-07-01,Perkins,46105,,,,,383,79,,5,352,,9,,1412
2019-07-01,Potter,46107,,,,,281,94,,1,145,,4,,1321
2019-07-01,Roberts,46109,,,,,3057,25,,11,1344,,21,,2004
2019-07-01,Sanborn,46111,,,,,460,62,,3,227,,3,,842
2019-07-01,Spink,46115,,,,,1320,303,,5,646,,5,,2181
2019-07-01,Stanley,46117,,,,,441,113,,2,284,,2,,1372
2019-07-01,Sully,46119,,,,,210,44,,2,126,,3,,747
2019-07-01,Todd,46121,,,,,3032,665,,4,968,,11,,684
2019-07-01,Tripp,46123,,,,,884,286,,3,575,,10,,2233
2019-07-01,Turner,46125,,,,,1400,118,,10,1140,,14,,3115
2019-07-01,Union,46127,,,,,2762,1447,,27,3348,,21,,5564
2019-07-01,Walworth,46129,,,,,778,294,,7,491,,7,,2444
2019-07-01,Yankton,46135,,,,,4061,1099,,57,3500,,20,,6326
2019-07-01,Ziebach,46137,,,,,889,76,,5,320,,4,,400
2019-08-01,Aurora,46003,,,,,728,72,,1,273,,4,,812
2019-08-01,Beadle,46005,,,,,3246,234,,17,2240,,42,,4357
2019-08-01,Bennett,46007,,,,,801,130,,2,350,,2,,694
2019-08-01,Bon Homme,46009,,,,,1211,178,,10,623,,3,,2090
2019-08-01,Brookings,46011,,,,,5237,706,,74,5496,,45,,7905
2019-08-01,Brown,46013,,,,,8177,2165,,65,4425,,49,,10605
2019-08-01,Brule,46015,,,,,1171,85,,9,586,,6,,1481
2019-08-01,Buffalo,46017,,,,,613,72,,1,141,,1,,164
2019-08-01,Butte,46019,,,,,947,1027,,35,1306,,16,,3931
2019-08-01,Campbell,46021,,,,,130,57,,,86,,,,903
2019-08-01,Charles Mix,46023,,,,,2258,274,,4,854,,2,,2343
2019-08-01,Clark,46025,,,,,706,101,,2,372,,5,,1409
2019-08-01,Clay,46027,,,,,2958,317,,38,2280,,14,,2479
2019-08-01,Codington,46029,,,,,4698,886,,30,3760,,39,,8291
2019-08-01,Corson,46031,,,,,1226,114,,9,480,,9,,661
2019-08-01,Custer,46033,,,,,1148,791,,23,1491,,31,,3948
2019-08-01,Davison,46035,,,,,3245,1064,,21,2575,,33,,5517
2019-08-01,Day,46037,,,,,1721,92,,8,665,,13,,1559
2019-08-01,Deuel,46039,,,,,811,256,,9,687,,6,,1372
2019-08-01,Dewey,46041,,,,,2067,75,,4,605,,7,,734
2019-08-01,Douglas,46043,,,,,307,35,,1,211,,,,1592
2019-08-01,Edmunds,46045,,,,,766,77,,8,414,,4,,1513
2019-08-01,Fall River,46047,,,,,949,396,,25,1235,,27,,3065
2019-08-01,Faulk,46049,,,,,272,35,,,248,,,,1042
2019-08-01,Grant,46051,,,,,1386,210,,9,955,,12,,2345
2019-08-01,Gregory,46053,,,,,889,73,,5,345,,2,,1579
2019-08-01,Haakon,46055,,,,,172,14,,3,144,,2,,1073
2019-08-01,Hamlin,46057,,,,,712,110,,2,567,,3,,2564
2019-08-01,Hand,46059,,,,,603,119,,3,260,,2,,1458
2019-08-01,Hanson,46061,,,,,798,522,,3,767,,8,,1667
2019-08-01,Harding,46063,,,,,100,30,,3,86,,,,780
2019-08-01,Hughes,46065,,,,,2383,505,,39,1922,,23,,7003
2019-08-01,Hutchinson,46067,,,,,988,27,,3,751,,10,,3264
2019-08-01,Hyde,46069,,,,,196,9,,,107,,3,,660
2019-08-01,Jackson,46071,,,,,645,114,,6,311,,12,,838
2019-08-01,Jerauld,46073,,,,,451,21,,3,189,,2,,625
2019-08-01,Jones,46075,,,,,90,18,,1,94,,,,510
2019-08-01,Kingsbury,46077,,,,,910,203,,11,596,,1,,1990
2019-08-01,Lake,46079,,,,,2692,803,,31,2256,,9,,4487
2019-08-01,Lawrence,46081,,,,,3758,1895,,103,4121,,32,,9255
2019-08-01,Lincoln,46083,,,,,9062,2866,,121,9949,,62,,18884
2019-08-01,Lyman,46085,,,,,805,11,,6,290,,1,,1136
2019-08-01,McCook,46087,,,,,1031,127,,11,752,,6,,1847
2019-08-01,McPherson,46089,,,,,261,114,,8,234,,1,,1258
2019-08-01,Marshall,46091,,,,,1168,174,,8,521,,1,,1100
2019-08-01,Meade,46093,,,,,3075,177,,92,3999,,43,,10196
2019-08-01,Mellette,46095,,,,,474,24,,1,171,,1,,487
2019-08-01,Miner,46097,,,,,602,60,,2,323,,2,,636
2019-08-01,Minnehaha,46099,,,,,36403,13069,,486,33597,,316,,48010
2019-08-01,Moody,46101,,,,,1578,322,,6,987,,6,,1520
2019-08-01,Oglala Lakota,46102,,,,,5511,542,,12,1926,,52,,527
2019-08-01,Pennington,46103,,,,,16885,6273,,422,20859,,263,,36484
2019-08-01,Perkins,46105,,,,,383,79,,5,352,,8,,1413
2019-08-01,Potter,46107,,,,,281,94,,1,148,,4,,1323
2019-08-01,Roberts,46109,,,,,3046,25,,11,1348,,21,,2010
2019-08-01,Sanborn,46111,,,,,459,62,,3,227,,3,,843
2019-08-01,Spink,46115,,,,,1318,69,,6,646,,5,,2178
2019-08-01,Stanley,46117,,,,,441,113,,2,284,,2,,1370
2019-08-01,Sully,46119,,,,,209,44,,2,127,,3,,747
2019-08-01,Todd,46121,,,,,3041,659,,4,977,,11,,687
2019-08-01,Tripp,46123,,,,,882,287,,3,576,,10,,2233
2019-08-01,Turner,46125,,,,,1399,118,,10,1149,,14,,3119
2019-08-01,Union,46127,,,,,2769,1273,,28,3364,,21,,5591
2019-08-01,Walworth,46129,,,,,777,290,,8,496,,7,,2447
2019-08-01,Yankton,46135,,,,,4059,1089,,57,3503,,20,,6347
2019-08-01,Ziebach,46137,,,,,888,76,,5,320,,4,,400
2019-09-03,Aurora,46003,,,,,722,79,,1,273,,3,,812
2019-09-03,Beadle,46005,,,,,3232,234,,17,2243,,41,,4368
2019-09-03,Bennett,46007,,,,,807,132,,2,346,,2,,696
2019-09-03,Bon Homme,46009,,,,,1202,192,,10,623,,3,,2084
2019-09-03,Brookings,46011,,,,,5226,790,,75,5458,,45,,7885
2019-09-03,Brown,46013,,,,,8143,2262,,64,4410,,49,,10582
2019-09-03,Brule,46015,,,,,1166,92,,9,584,,6,,1484
2019-09-03,Buffalo,46017,,,,,612,72,,1,142,,1,,164
2019-09-03,Butte,46019,,,,,942,1056,,36,1304,,16,,3913
2019-09-03,Campbell,46021,,,,,129,58,,,86,,,,904
2019-09-03,Charles Mix,46023,,,,,2249,282,,4,857,,2,,2344
