date,county,party,voters,election_type,fips
2024-11-05,Bon Homme,npa,230,general,46009
2024-11-05,Bon Homme,libertarian,13,general,46009
2024-11-05,Brookings,republican,9938,general,46011
2024-11-05,Brookings,democratic,5103,general,46011
2024-11-05,Brookings,independent,3624,general,46011
2024-11-05,Brookings,npa,2794,general,46011
2024-11-05,Brookings,inactive,1594,general,46011
2024-11-05,Brookings,libertarian,106,general,46011
2024-11-05,Brookings,other,21,general,46011
2024-11-05,Brookings,no_labels,1,general,46011
2024-11-05,Brown,republican,12860,general,46013
2024-11-05,Brown,democratic,7278,general,46013
2024-11-05,Brown,independent,3582,general,46013
2024-11-05,Brown,npa,1950,general,46013
2024-11-05,Brown,inactive,1132,general,46013
2024-11-05,Brown,libertarian,99,general,46013
2024-11-05,Brown,other,10,general,46013
2024-11-05,Brown,no_labels,2,general,46013
2024-11-05,Brule,republican,1746,general,46015
2024-11-05,Brule,democratic,903,general,46015
2024-11-05,Brule,independent,466,general,46015
2024-11-05,Brule,npa,213,general,46015
2024-11-05,Brule,inactive,173,general,46015
2024-11-05,Brule,libertarian,15,general,46015
2024-11-05,Brule,other,4,general,46015
2024-11-05,Buffalo,democratic,533,general,46017
2024-11-05,Buffalo,republican,151,general,46017
2024-11-05,Buffalo,inactive,120,general,46017
2024-11-05,Buffalo,npa,94,general,46017
2024-11-05,Buffalo,independent,73,general,46017
2024-11-05,Buffalo,other,4,general,46017
2024-11-05,Buffalo,libertarian,2,general,46017
2024-11-05,Butte,republican,4572,general,46019
2024-11-05,Butte,inactive,1365,general,46019
2024-11-05,Butte,independent,877,general,46019
2024-11-05,Butte,democratic,777,general,46019
2024-11-05,Butte,npa,641,general,46019
2024-11-05,Butte,libertarian,56,general,46019
2024-11-05,Butte,other,19,general,46019
2024-11-05,Campbell,republican,909,general,46021
2024-11-05,Campbell,democratic,104,general,46021
2024-11-05,Campbell,independent,76,general,46021
2024-11-05,Campbell,inactive,73,general,46021
2024-11-05,Campbell,npa,40,general,46021
2024-11-05,Campbell,libertarian,1,general,46021
2024-11-05,Charles Mix,republican,2713,general,46023
2024-11-05,Charles Mix,democratic,1786,general,46023
2024-11-05,Charles Mix,independent,588,general,46023
2024-11-05,Charles Mix,inactive,446,general,46023
2024-11-05,Charles Mix,npa,343,general,46023
2024-11-05,Charles Mix,libertarian,9,general,46023
2024-11-05,Clark,republican,1641,general,46025
2024-11-05,Clark,democratic,543,general,46025
2024-11-05,Clark,independent,265,general,46025
2024-11-05,Clark,npa,152,general,46025
2024-11-05,Clark,inactive,142,general,46025
2024-11-05,Clark,libertarian,4,general,46025
2024-11-05,Clay,republican,3037,general,46027
2024-11-05,Clay,democratic,2894,general,46027
2024-11-05,Clay,independent,1439,general,46027
2024-11-05,Clay,inactive,1231,general,46027
2024-11-05,Clay,npa,1133,general,46027
2024-11-05,Clay,libertarian,37,general,46027
2024-11-05,Clay,other,11,general,46027
2024-11-05,Clay,no_labels,5,general,46027
2024-11-05,Codington,republican,10431,general,46029
2024-11-05,Codington,democratic,3894,general,46029
2024-11-05,Codington,independent,2605,general,46029
2024-11-05,Codington,npa,1832,general,46029
2024-11-05,Codington,inactive,1625,general,46029
2024-11-05,Codington,libertarian,63,general,46029
2024-11-05,Codington,other,28,general,46029
2024-11-05,Corson,democratic,969,general,46031
2024-11-05,Corson,republican,742,general,46031
2024-11-05,Corson,npa,284,general,46031
2024-11-05,Corson,independent,282,general,46031
2024-11-05,Corson,inactive,234,general,46031
2024-11-05,Corson,libertarian,5,general,46031
2024-11-05,Corson,other,2,general,46031
2024-11-05,Custer,republican,5110,general,46033
2024-11-05,Custer,independent,1114,general,46033
2024-11-05,Custer,democratic,1055,general,46033
2024-11-05,Custer,inactive,992,general,46033
2024-11-05,Custer,npa,655,general,46033
2024-11-05,Custer,libertarian,36,general,46033
2024-11-05,Custer,other,23,general,46033
2024-11-05,Custer,no_labels,1,general,46033
2024-11-05,Davison,republican,6857,general,46035
2024-11-05,Davison,democratic,2785,general,46035
2024-11-05,Davison,independent,1905,general,46035
2024-11-05,Davison,npa,1471,general,46035
2024-11-05,Davison,inactive,1275,general,46035
2024-11-05,Davison,other,36,general,46035
2024-11-05,Davison,libertarian,33,general,46035
2024-11-05,Davison,no_labels,3,general,46035
2024-11-05,Day,republican,1910,general,46037
2024-11-05,Day,democratic,1269,general,46037
2024-11-05,Day,independent,588,general,46037
2024-11-05,Day,inactive,228,general,46037
2024-11-05,Day,npa,164,general,46037
2024-11-05,Day,libertarian,11,general,46037
2024-11-05,Deuel,republican,1762,general,46039
2024-11-05,Deuel,democratic,592,general,46039
2024-11-05,Deuel,independent,485,general,46039
2024-11-05,Deuel,npa,276,general,46039
2024-11-05,Deuel,inactive,122,general,46039
2024-11-05,Deuel,libertarian,10,general,46039
2024-11-05,Dewey,democratic,1774,general,46041
2024-11-05,Dewey,republican,765,general,46041
2024-11-05,Dewey,independent,426,general,46041
2024-11-05,Dewey,npa,383,general,46041
2024-11-05,Dewey,inactive,241,general,46041
2024-11-05,Dewey,libertarian,3,general,46041
2024-11-05,Douglas,republican,1665,general,46043
2024-11-05,Douglas,democratic,205,general,46043
2024-11-05,Douglas,independent,144,general,46043
2024-11-05,Douglas,inactive,114,general,46043
2024-11-05,Douglas,npa,93,general,46043
2024-11-05,Douglas,libertarian,1,general,46043
2024-11-05,Edmunds,republican,1777,general,46045
2024-11-05,Edmunds,democratic,519,general,46045
2024-11-05,Edmunds,independent,255,general,46045
2024-11-05,Edmunds,npa,169,general,46045
2024-11-05,Edmunds,inactive,143,general,46045
2024-11-05,Edmunds,libertarian,7,general,46045
2024-11-05,Edmunds,other,2,general,46045
2024-11-05,Fall River,republican,3950,general,46047
2024-11-05,Fall River,independent,904,general,46047
2024-11-05,Fall River,democratic,893,general,46047
2024-11-05,Fall River,npa,641,general,46047
2024-11-05,Fall River,inactive,398,general,46047
2024-11-05,Fall River,libertarian,41,general,46047
2024-11-05,Fall River,other,2,general,46047
2024-11-05,Fall River,no_labels,1,general,46047
2024-11-05,Faulk,republican,1127,general,46049
2024-11-05,Faulk,independent,217,general,46049
2024-11-05,Faulk,democratic,195,general,46049
2024-11-05,Faulk,inactive,60,general,46049
2024-11-05,Faulk,npa,39,general,46049
2024-11-05,Faulk,libertarian,1,general,46049
2024-11-05,Grant,republican,2724,general,46051
2024-11-05,Grant,democratic,1058,general,46051
2024-11-05,Grant,independent,706,general,46051
2024-11-05,Grant,npa,342,general,46051
2024-11-05,Grant,inactive,341,general,46051
2024-11-05,Grant,libertarian,18,general,46051
2024-11-05,Grant,other,11,general,46051
2024-11-05,Gregory,republican,1853,general,46053
2024-11-05,Gregory,democratic,617,general,46053
2024-11-05,Gregory,independent,343,general,46053
2024-11-05,Gregory,inactive,155,general,46053
2024-11-05,Gregory,npa,85,general,46053
2024-11-05,Gregory,libertarian,4,general,46053
2024-11-05,Haakon,republican,1168,general,46055
2024-11-05,Haakon,democratic,117,general,46055
2024-11-05,Haakon,independent,86,general,46055
2024-11-05,Haakon,inactive,62,general,46055
2024-11-05,Haakon,npa,29,general,46055
2024-11-05,Haakon,libertarian,2,general,46055
2024-11-05,Haakon,other,2,general,46055
2024-11-05,Hamlin,republican,3066,general,46057
2024-11-05,Hamlin,democratic,543,general,46057
2024-11-05,Hamlin,independent,371,general,46057
2024-11-05,Hamlin,npa,254,general,46057
2024-11-05,Hamlin,inactive,224,general,46057
2024-11-05,Hamlin,libertarian,7,general,46057
2024-11-05,Hand,republican,1649,general,46059
2024-11-05,Hand,democratic,402,general,46059
2024-11-05,Hand,independent,187,general,46059
2024-11-05,Hand,inactive,97,general,46059
2024-11-05,Hand,npa,51,general,46059
2024-11-05,Hand,libertarian,7,general,46059
2024-11-05,Hand,other,4,general,46059
2024-11-05,Hanson,republican,1882,general,46061
2024-11-05,Hanson,democratic,599,general,46061
2024-11-05,Hanson,independent,495,general,46061
2024-11-05,Hanson,inactive,487,general,46061
2024-11-05,Hanson,npa,367,general,46061
2024-11-05,Hanson,libertarian,6,general,46061
2024-11-05,Hanson,other,6,general,46061
2024-11-05,Harding,republican,835,general,46063
2024-11-05,Harding,independent,75,general,46063
2024-11-05,Harding,democratic,63,general,46063
2024-11-05,Harding,inactive,51,general,46063
2024-11-05,Harding,npa,42,general,46063
2024-11-05,Harding,libertarian,6,general,46063
2024-11-05,Harding,other,1,general,46063
2024-11-05,Hughes,republican,7345,general,46065
2024-11-05,Hughes,democratic,2146,general,46065
2024-11-05,Hughes,independent,1401,general,46065
2024-11-05,Hughes,inactive,1046,general,46065
2024-11-05,Hughes,npa,936,general,46065
2024-11-05,Hughes,libertarian,46,general,46065
2024-11-05,Hughes,other,18,general,46065
2024-11-05,Hutchinson,republican,3427,general,46067
2024-11-05,Hutchinson,democratic,719,general,46067
2024-11-05,Hutchinson,independent,525,general,46067
2024-11-05,Hutchinson,npa,323,general,46067
2024-11-05,Hutchinson,inactive,214,general,46067
2024-11-05,Hutchinson,libertarian,14,general,46067
2024-11-05,Hutchinson,other,8,general,46067
2024-11-05,Hyde,republican,657,general,46069
2024-11-05,Hyde,democratic,150,general,46069
2024-11-05,Hyde,independent,95,general,46069
2024-11-05,Hyde,inactive,43,general,46069
2024-11-05,Hyde,npa,29,general,46069
2024-11-05,Hyde,libertarian,1,general,46069
2024-11-05,Jackson,republican,916,general,46071
2024-11-05,Jackson,democratic,583,general,46071
2024-11-05,Jackson,independent,166,general,46071
2024-11-05,Jackson,npa,164,general,46071
2024-11-05,Jackson,inactive,131,general,46071
2024-11-05,Jackson,libertarian,6,general,46071
2024-11-05,Jackson,other,1,general,46071
2024-11-05,Jerauld,republican,721,general,46073
2024-11-05,Jerauld,democratic,330,general,46073
2024-11-05,Jerauld,independent,132,general,46073
2024-11-05,Jerauld,inactive,70,general,46073
2024-11-05,Jerauld,npa,68,general,46073
2024-11-05,Jerauld,libertarian,6,general,46073
2024-11-05,Jerauld,other,1,general,46073
2024-11-05,Jones,republican,525,general,46075
2024-11-05,Jones,democratic,62,general,46075
2024-11-05,Jones,independent,60,general,46075
2024-11-05,Jones,inactive,53,general,46075
2024-11-05,Jones,npa,28,general,46075
2024-11-05,Jones,libertarian,1,general,46075
2024-11-05,Jones,no_labels,1,general,46075
2024-11-05,Kingsbury,republican,2297,general,46077
2024-11-05,Kingsbury,democratic,672,general,46077
2024-11-05,Kingsbury,independent,395,general,46077
2024-11-05,Kingsbury,npa,310,general,46077
2024-11-05,Kingsbury,inactive,282,general,46077
2024-11-05,Kingsbury,libertarian,7,general,46077
2024-11-05,Kingsbury,other,2,general,46077
2024-11-05,Lake,republican,4327,general,46079
2024-11-05,Lake,inactive,2140,general,46079
2024-11-05,Lake,democratic,1903,general,46079
2024-11-05,Lake,independent,960,general,46079
2024-11-05,Lake,npa,606,general,46079
2024-11-05,Lake,libertarian,25,general,46079
2024-11-05,Lake,other,5,general,46079
2024-11-05,Lake,no_labels,2,general,46079
2024-11-05,Lawrence,republican,12171,general,46081
2024-11-05,Lawrence,democratic,3938,general,46081
2024-11-05,Lawrence,independent,3263,general,46081
2024-11-05,Lawrence,npa,2626,general,46081
2024-11-05,Lawrence,inactive,2396,general,46081
2024-11-05,Lawrence,libertarian,173,general,46081
2024-11-05,Lawrence,other,41,general,46081
2024-11-05,Lawrence,no_labels,4,general,46081
2024-11-05,Lincoln,republican,25302,general,46083
2024-11-05,Lincoln,democratic,10127,general,46083
2024-11-05,Lincoln,independent,7728,general,46083
2024-11-05,Lincoln,npa,5277,general,46083
2024-11-05,Lincoln,inactive,5025,general,46083
2024-11-05,Lincoln,libertarian,231,general,46083
2024-11-05,Lincoln,other,80,general,46083
2024-11-05,Lincoln,no_labels,10,general,46083
2024-11-05,Lyman,republican,1160,general,46085
2024-11-05,Lyman,democratic,658,general,46085
2024-11-05,Lyman,independent,218,general,46085
2024-11-05,Lyman,npa,151,general,46085
2024-11-05,Lyman,inactive,108,general,46085
2024-11-05,Lyman,libertarian,4,general,46085
2024-11-05,Lyman,other,1,general,46085
2024-11-05,Marshall,republican,1305,general,46091
2024-11-05,Marshall,democratic,966,general,46091
2024-11-05,Marshall,independent,383,general,46091
2024-11-05,Marshall,npa,168,general,46091
2024-11-05,Marshall,inactive,165,general,46091
2024-11-05,Marshall,libertarian,2,general,46091
2024-11-05,Marshall,other,2,general,46091
2024-11-05,McCook,republican,2389,general,46087
2024-11-05,McCook,democratic,793,general,46087
2024-11-05,McCook,independent,523,general,46087
2024-11-05,McCook,npa,271,general,46087
2024-11-05,McCook,inactive,150,general,46087
2024-11-05,McCook,libertarian,8,general,46087
2024-11-05,McCook,other,3,general,46087
2024-11-05,McPherson,republican,1331,general,46089
2024-11-05,McPherson,democratic,191,general,46089
2024-11-05,McPherson,inactive,163,general,46089
2024-11-05,McPherson,independent,132,general,46089
2024-11-05,McPherson,npa,68,general,46089
2024-11-05,McPherson,libertarian,8,general,46089
2024-11-05,Meade,republican,12840,general,46093
2024-11-05,Meade,independent,2837,general,46093
2024-11-05,Meade,democratic,2818,general,46093
2024-11-05,Meade,npa,2099,general,46093
2024-11-05,Meade,inactive,1637,general,46093
2024-11-05,Meade,libertarian,155,general,46093
2024-11-05,Meade,other,20,general,46093
2024-11-05,Meade,no_labels,2,general,46093
2024-11-05,Mellette,republican,502,general,46095
2024-11-05,Mellette,democratic,411,general,46095
2024-11-05,Mellette,independent,182,general,46095
2024-11-05,Mellette,inactive,64,general,46095
2024-11-05,Mellette,npa,63,general,46095
2024-11-05,Mellette,libertarian,1,general,46095
2024-11-05,Miner,republican,846,general,46097
2024-11-05,Miner,democratic,433,general,46097
2024-11-05,Miner,independent,233,general,46097
2024-11-05,Miner,npa,110,general,46097
2024-11-05,Miner,inactive,81,general,46097
2024-11-05,Miner,libertarian,5,general,46097
2024-11-05,Minnehaha,republican,58652,general,46099
2024-11-05,Minnehaha,democratic,36159,general,46099
2024-11-05,Minnehaha,independent,22570,general,46099
2024-11-05,Minnehaha,npa,18426,general,46099
2024-11-05,Minnehaha,inactive,17710,general,46099
2024-11-05,Minnehaha,libertarian,740,general,46099
2024-11-05,Minnehaha,other,253,general,46099
2024-11-05,Minnehaha,no_labels,16,general,46099
2024-11-05,Moody,republican,1945,general,46101
2024-11-05,Moody,democratic,1307,general,46101
2024-11-05,Moody,independent,702,general,46101
2024-11-05,Moody,npa,412,general,46101
2024-11-05,Moody,inactive,210,general,46101
2024-11-05,Moody,libertarian,15,general,46101
2024-11-05,Moody,other,4,general,46101
2024-11-05,Moody,no_labels,1,general,46101
2024-11-05,Oglala Lakota,democratic,5256,general,46102
2024-11-05,Oglala Lakota,npa,1217,general,46102
2024-11-05,Oglala Lakota,independent,980,general,46102
2024-11-05,Oglala Lakota,inactive,637,general,46102
2024-11-05,Oglala Lakota,republican,587,general,46102
2024-11-05,Oglala Lakota,libertarian,19,general,46102
2024-11-05,Oglala Lakota,other,1,general,46102
2024-11-05,Pennington,republican,46455,general,46103
2024-11-05,Pennington,democratic,18026,general,46103
2024-11-05,Pennington,independent,13160,general,46103
2024-11-05,Pennington,npa,12031,general,46103
2024-11-05,Pennington,inactive,9965,general,46103
2024-11-05,Pennington,libertarian,679,general,46103
2024-11-05,Pennington,other,211,general,46103
2024-11-05,Pennington,no_labels,24,general,46103
2024-11-05,Perkins,republican,1565,general,46105
2024-11-05,Perkins,democratic,259,general,46105
2024-11-05,Perkins,independent,194,general,46105
2024-11-05,Perkins,inactive,178,general,46105
2024-11-05,Perkins,npa,157,general,46105
2024-11-05,Perkins,libertarian,4,general,46105
2024-11-05,Perkins,other,4,general,46105
2024-11-05,Potter,republican,1346,general,46107
2024-11-05,Potter,democratic,181,general,46107
2024-11-05,Potter,inactive,145,general,46107
2024-11-05,Potter,independent,108,general,46107
2024-11-05,Potter,npa,41,general,46107
2024-11-05,Potter,other,6,general,46107
2024-11-05,Potter,libertarian,1,general,46107
2024-11-05,Potter,no_labels,1,general,46107
2024-11-05,Roberts,democratic,2382,general,46109
2024-11-05,Roberts,republican,2240,general,46109
2024-11-05,Roberts,independent,938,general,46109
2024-11-05,Roberts,npa,607,general,46109
2024-11-05,Roberts,inactive,495,general,46109
2024-11-05,Roberts,other,19,general,46109
2024-11-05,Roberts,libertarian,10,general,46109
2024-11-05,Sanborn,republican,988,general,46111
2024-11-05,Sanborn,democratic,358,general,46111
2024-11-05,Sanborn,independent,165,general,46111
2024-11-05,Sanborn,npa,126,general,46111
2024-11-05,Sanborn,inactive,62,general,46111
2024-11-05,Sanborn,libertarian,7,general,46111
2024-11-05,Sanborn,no_labels,1,general,46111
2024-11-05,Spink,republican,2549,general,46115
2024-11-05,Spink,democratic,1006,general,46115
2024-11-05,Spink,independent,449,general,46115
2024-11-05,Spink,npa,229,general,46115
2024-11-05,Spink,inactive,207,general,46115
2024-11-05,Spink,libertarian,10,general,46115
2024-11-05,Spink,other,3,general,46115
2024-11-05,Stanley,republican,1568,general,46117
2024-11-05,Stanley,democratic,335,general,46117
2024-11-05,Stanley,inactive,203,general,46117
2024-11-05,Stanley,independent,189,general,46117
2024-11-05,Stanley,npa,113,general,46117
2024-11-05,Stanley,libertarian,7,general,46117
2024-11-05,Sully,republican,822,general,46119
2024-11-05,Sully,democratic,162,general,46119
2024-11-05,Sully,independent,109,general,46119
2024-11-05,Sully,inactive,68,general,46119
2024-11-05,Sully,npa,36,general,46119
2024-11-05,Sully,libertarian,5,general,46119
2024-11-05,Todd,democratic,2745,general,46121
2024-11-05,Todd,inactive,764,general,46121
2024-11-05,Todd,republican,662,general,46121
2024-11-05,Todd,independent,581,general,46121
2024-11-05,Todd,npa,557,general,46121
2024-11-05,Todd,libertarian,7,general,46121
2024-11-05,Todd,other,5,general,46121
2024-11-05,Tripp,republican,2438,general,46123
2024-11-05,Tripp,democratic,568,general,46123
2024-11-05,Tripp,inactive,381,general,46123
2024-11-05,Tripp,independent,348,general,46123
2024-11-05,Tripp,npa,223,general,46123
2024-11-05,Tripp,libertarian,7,general,46123
2024-11-05,Tripp,other,7,general,46123
2024-11-05,Turner,republican,3643,general,46125
2024-11-05,Turner,democratic,1132,general,46125
2024-11-05,Turner,independent,904,general,46125
2024-11-05,Turner,npa,364,general,46125
2024-11-05,Turner,inactive,240,general,46125
2024-11-05,Turner,libertarian,15,general,46125
2024-11-05,Union,republican,6576,general,46127
2024-11-05,Union,democratic,2318,general,46127
2024-11-05,Union,independent,2205,general,46127
2024-11-05,Union,inactive,2203,general,46127
2024-11-05,Union,npa,1463,general,46127
2024-11-05,Union,libertarian,45,general,46127
2024-11-05,Union,other,9,general,46127
2024-11-05,Union,no_labels,1,general,46127
2024-11-05,Walworth,republican,2473,general,46129
2024-11-05,Walworth,democratic,580,general,46129
2024-11-05,Walworth,inactive,472,general,46129
2024-11-05,Walworth,independent,336,general,46129
2024-11-05,Walworth,npa,254,general,46129
2024-11-05,Walworth,other,11,general,46129
2024-11-05,Walworth,libertarian,8,general,46129
2024-11-05,Yankton,republican,7460,general,46135
2024-11-05,Yankton,democratic,3497,general,46135
2024-11-05,Yankton,independent,2559,general,46135
2024-11-05,Yankton,inactive,1597,general,46135
2024-11-05,Yankton,npa,1316,general,46135
2024-11-05,Yankton,libertarian,62,general,46135
2024-11-05,Yankton,other,14,general,46135
2024-11-05,Ziebach,democratic,751,general,46137
2024-11-05,Ziebach,republican,435,general,46137
2024-11-05,Ziebach,npa,245,general,46137
2024-11-05,Ziebach,independent,173,general,46137
2024-11-05,Ziebach,inactive,96,general,46137
2024-11-05,Ziebach,libertarian,5,general,46137
2024-12-02,Aurora,republican,986,,46003
2024-12-02,Aurora,democratic,520,,46003
2024-12-02,Aurora,independent,231,,46003
2024-12-02,Aurora,inactive,104,,46003
2024-12-02,Aurora,npa,100,,46003
2024-12-02,Aurora,libertarian,2,,46003
2024-12-02,Aurora,other,2,,46003
2024-12-02,Beadle,republican,5135,,46005
2024-12-02,Beadle,democratic,2495,,46005
2024-12-02,Beadle,independent,1381,,46005
2024-12-02,Beadle,npa,1130,,46005
2024-12-02,Beadle,inactive,777,,46005
2024-12-02,Beadle,other,41,,46005
2024-12-02,Beadle,libertarian,26,,46005
2024-12-02,Beadle,no_labels,1,,46005
2024-12-02,Bennett,republican,732,,46007
2024-12-02,Bennett,democratic,691,,46007
2024-12-02,Bennett,independent,207,,46007
2024-12-02,Bennett,npa,201,,46007
2024-12-02,Bennett,inactive,185,,46007
2024-12-02,Bennett,libertarian,7,,46007
2024-12-02,Bennett,other,2,,46007
2024-12-02,Bon Homme,republican,2377,,46009
2024-12-02,Bon Homme,democratic,885,,46009
2024-12-02,Bon Homme,independent,484,,46009
2024-12-02,Bon Homme,inactive,286,,46009
2024-12-02,Bon Homme,npa,233,,46009
2024-12-02,Bon Homme,libertarian,12,,46009
2024-12-02,Brookings,republican,10010,,46011
2024-12-02,Brookings,democratic,5109,,46011
2024-12-02,Brookings,independent,3639,,46011
2024-12-02,Brookings,npa,2823,,46011
2024-12-02,Brookings,inactive,1574,,46011
2024-12-02,Brookings,libertarian,108,,46011
2024-12-02,Brookings,other,22,,46011
2024-12-02,Brookings,no_labels,2,,46011
2024-12-02,Brown,republican,12960,,46013
2024-12-02,Brown,democratic,7264,,46013
2024-12-02,Brown,independent,3592,,46013
2024-12-02,Brown,npa,1969,,46013
2024-12-02,Brown,inactive,1118,,46013
2024-12-02,Brown,libertarian,100,,46013
2024-12-02,Brown,other,11,,46013
2024-12-02,Brown,no_labels,3,,46013
2024-12-02,Brule,republican,1762,,46015
2024-12-02,Brule,democratic,900,,46015
2024-12-02,Brule,independent,465,,46015
2024-12-02,Brule,npa,216,,46015
2024-12-02,Brule,inactive,171,,46015
2024-12-02,Brule,libertarian,15,,46015
2024-12-02,Brule,other,4,,46015
2024-12-02,Buffalo,democratic,536,,46017
2024-12-02,Buffalo,republican,152,,46017
2024-12-02,Buffalo,inactive,116,,46017
2024-12-02,Buffalo,npa,100,,46017
2024-12-02,Buffalo,independent,74,,46017
2024-12-02,Buffalo,other,4,,46017
2024-12-02,Buffalo,libertarian,2,,46017
2024-12-02,Butte,republican,4606,,46019
2024-12-02,Butte,inactive,1342,,46019
2024-12-02,Butte,independent,877,,46019
2024-12-02,Butte,democratic,779,,46019
2024-12-02,Butte,npa,647,,46019
2024-12-02,Butte,libertarian,56,,46019
2024-12-02,Butte,other,20,,46019
2024-12-02,Campbell,republican,912,,46021
2024-12-02,Campbell,democratic,105,,46021
2024-12-02,Campbell,independent,75,,46021
2024-12-02,Campbell,inactive,73,,46021
2024-12-02,Campbell,npa,40,,46021
2024-12-02,Campbell,libertarian,1,,46021
2024-12-02,Charles Mix,republican,2715,,46023
2024-12-02,Charles Mix,democratic,1787,,46023
2024-12-02,Charles Mix,independent,587,,46023
2024-12-02,Charles Mix,inactive,439,,46023
2024-12-02,Charles Mix,npa,349,,46023
2024-12-02,Charles Mix,libertarian,9,,46023
2024-12-02,Clark,republican,1654,,46025
2024-12-02,Clark,democratic,537,,46025
2024-12-02,Clark,independent,262,,46025
2024-12-02,Clark,npa,156,,46025
2024-12-02,Clark,inactive,137,,46025
2024-12-02,Clark,libertarian,4,,46025
2024-12-02,Clay,republican,3052,,46027
2024-12-02,Clay,democratic,2895,,46027
2024-12-02,Clay,independent,1450,,46027
2024-12-02,Clay,inactive,1223,,46027
2024-12-02,Clay,npa,1145,,46027
2024-12-02,Clay,libertarian,36,,46027
2024-12-02,Clay,other,11,,46027
2024-12-02,Clay,no_labels,5,,46027
2024-12-02,Codington,republican,10502,,46029
2024-12-02,Codington,democratic,3884,,46029
2024-12-02,Codington,independent,2619,,46029
2024-12-02,Codington,npa,1868,,46029
2024-12-02,Codington,inactive,1577,,46029
2024-12-02,Codington,libertarian,65,,46029
2024-12-02,Codington,other,27,,46029
2024-12-02,Corson,democratic,977,,46031
2024-12-02,Corson,republican,749,,46031
2024-12-02,Corson,npa,294,,46031
2024-12-02,Corson,independent,282,,46031
2024-12-02,Corson,inactive,230,,46031
2024-12-02,Corson,libertarian,5,,46031
2024-12-02,Corson,other,3,,46031
2024-12-02,Custer,republican,5150,,46033
2024-12-02,Custer,independent,1116,,46033
2024-12-02,Custer,democratic,1055,,46033
2024-12-02,Custer,inactive,974,,46033
2024-12-02,Custer,npa,674,,46033
2024-12-02,Custer,libertarian,38,,46033
2024-12-02,Custer,other,24,,46033
2024-12-02,Custer,no_labels,1,,46033
2024-12-02,Davison,republican,6872,,46035
2024-12-02,Davison,democratic,2781,,46035
2024-12-02,Davison,independent,1906,,46035
2024-12-02,Davison,npa,1487,,46035
2024-12-02,Davison,inactive,1269,,46035
2024-12-02,Davison,other,35,,46035
2024-12-02,Davison,libertarian,31,,46035
2024-12-02,Davison,no_labels,3,,46035
2024-12-02,Day,republican,1917,,46037
2024-12-02,Day,democratic,1260,,46037
2024-12-02,Day,independent,588,,46037
2024-12-02,Day,inactive,223,,46037
2024-12-02,Day,npa,169,,46037
2024-12-02,Day,libertarian,12,,46037
2024-12-02,Deuel,republican,1775,,46039
2024-12-02,Deuel,democratic,589,,46039
2024-12-02,Deuel,independent,485,,46039
2024-12-02,Deuel,npa,280,,46039
2024-12-02,Deuel,inactive,119,,46039
2024-12-02,Deuel,libertarian,11,,46039
2024-12-02,Deuel,no_labels,1,,46039
2024-12-02,Dewey,democratic,1800,,46041
2024-12-02,Dewey,republican,774,,46041
2024-12-02,Dewey,independent,428,,46041
2024-12-02,Dewey,npa,396,,46041
2024-12-02,Dewey,inactive,229,,46041
2024-12-02,Dewey,libertarian,4,,46041
2024-12-02,Dewey,other,1,,46041
2024-12-02,Douglas,republican,1666,,46043
2024-12-02,Douglas,democratic,203,,46043
2024-12-02,Douglas,independent,143,,46043
2024-12-02,Douglas,inactive,111,,46043
2024-12-02,Douglas,npa,98,,46043
2024-12-02,Douglas,libertarian,1,,46043
2024-12-02,Edmunds,republican,1783,,46045
2024-12-02,Edmunds,democratic,516,,46045
2024-12-02,Edmunds,independent,256,,46045
2024-12-02,Edmunds,npa,176,,46045
2024-12-02,Edmunds,inactive,141,,46045
2024-12-02,Edmunds,libertarian,7,,46045
2024-12-02,Edmunds,other,2,,46045
2024-12-02,Fall River,republican,3940,,46047
2024-12-02,Fall River,independent,900,,46047
2024-12-02,Fall River,democratic,890,,46047
2024-12-02,Fall River,npa,638,,46047
2024-12-02,Fall River,inactive,395,,46047
2024-12-02,Fall River,libertarian,41,,46047
2024-12-02,Fall River,other,2,,46047
2024-12-02,Fall River,no_labels,1,,46047
2024-12-02,Faulk,republican,1130,,46049
2024-12-02,Faulk,independent,220,,46049
2024-12-02,Faulk,democratic,190,,46049
2024-12-02,Faulk,inactive,58,,46049
2024-12-02,Faulk,npa,39,,46049
2024-12-02,Faulk,libertarian,1,,46049
2024-12-02,Grant,republican,2719,,46051
2024-12-02,Grant,democratic,1057,,46051
2024-12-02,Grant,independent,706,,46051
2024-12-02,Grant,npa,342,,46051
2024-12-02,Grant,inactive,341,,46051
2024-12-02,Grant,libertarian,18,,46051
2024-12-02,Grant,other,11,,46051
2024-12-02,Gregory,republican,1859,,46053
2024-12-02,Gregory,democratic,617,,46053
2024-12-02,Gregory,independent,345,,46053
2024-12-02,Gregory,inactive,152,,46053
2024-12-02,Gregory,npa,85,,46053
2024-12-02,Gregory,libertarian,4,,46053
2024-12-02,Haakon,republican,1171,,46055
2024-12-02,Haakon,democratic,116,,46055
2024-12-02,Haakon,independent,87,,46055
2024-12-02,Haakon,inactive,61,,46055
2024-12-02,Haakon,npa,29,,46055
2024-12-02,Haakon,libertarian,2,,46055
2024-12-02,Haakon,other,2,,46055
2024-12-02,Hamlin,republican,3082,,46057
2024-12-02,Hamlin,democratic,540,,46057
2024-12-02,Hamlin,independent,377,,46057
2024-12-02,Hamlin,npa,261,,46057
